trial_id,layout_index,initial_sigma,repeat_index,offset_x,offset_y,in_sample,gap_bin,gap_percent,n_candidates
952,185,0.01,8,0.004374017617093536,0.008139843219163164,True,<1%,0.3098803887270494,5
953,185,0.01,9,-0.02060418743841292,0.011667499483437984,True,<1%,0.3098803887270494,5
954,185,0.01,10,-0.0038646223000580087,-0.0003515311774286806,True,<1%,0.3098803887270494,5
955,185,0.01,11,0.017740081047263864,0.008546257356792417,True,<1%,0.3098803887270494,5
956,185,0.01,12,-0.008354931914512533,-0.009174273145854964,True,<1%,0.3098803887270494,5
957,185,0.01,13,-0.007803855893004681,-0.015196131199525557,True,<1%,0.3098803887270494,5
958,185,0.01,14,0.0007366465007951761,-0.0029984009665225313,True,<1%,0.3098803887270494,5
959,185,0.01,15,0.007306370844715651,0.003740014846985225,True,<1%,0.3098803887270494,5
960,185,0.01,16,0.005227946124106346,0.0003842785650688566,True,<1%,0.3098803887270494,5
961,185,0.01,17,0.008404866694142268,-0.0031886421698892526,True,<1%,0.3098803887270494,5
962,185,0.01,18,-0.00019366857817878792,-0.0074221828916275125,True,<1%,0.3098803887270494,5
963,185,0.01,19,-0.0038442302587913435,0.022496961869097016,True,<1%,0.3098803887270494,5
964,185,0.05,0,-0.07538525803047205,-0.061412558703136555,True,<1%,0.3098803887270494,5
965,185,0.05,1,0.06875473431370832,0.012794065025123612,True,<1%,0.3098803887270494,5
966,185,0.05,2,-0.026914489995707266,-0.06186088909386039,True,<1%,0.3098803887270494,5
967,185,0.05,3,-0.12555565489501816,0.05450609765042074,True,<1%,0.3098803887270494,5
968,185,0.05,4,0.06552239760038304,-0.008451356145795652,True,<1%,0.3098803887270494,5
969,185,0.05,5,0.014846196434866364,0.025251480016066696,True,<1%,0.3098803887270494,5
970,185,0.05,6,0.09071758442376146,-0.0480043731296525,True,<1%,0.3098803887270494,5
971,185,0.05,7,-0.0029667296311450334,0.034649932911569335,True,<1%,0.3098803887270494,5
972,185,0.05,8,0.021870088085467684,0.04069921609581582,True,<1%,0.3098803887270494,5
973,185,0.05,9,-0.10302093719206461,0.058337497417189924,True,<1%,0.3098803887270494,5
974,185,0.05,10,-0.019323111500290046,-0.0017576558871434033,True,<1%,0.3098803887270494,5
975,185,0.05,11,0.08870040523631932,0.04273128678396209,True,<1%,0.3098803887270494,5
976,185,0.05,12,-0.04177465957256267,-0.045871365729274825,True,<1%,0.3098803887270494,5
977,185,0.05,13,-0.039019279465023406,-0.0759806559976278,True,<1%,0.3098803887270494,5
978,185,0.05,14,0.003683232503975881,-0.014992004832612657,True,<1%,0.3098803887270494,5
979,185,0.05,15,0.036531854223578256,0.018700074234926124,True,<1%,0.3098803887270494,5
980,185,0.05,16,0.026139730620531727,0.0019213928253442832,True,<1%,0.3098803887270494,5
981,185,0.05,17,0.04202433347071134,-0.015943210849446263,True,<1%,0.3098803887270494,5
982,185,0.05,18,-0.0009683428908939395,-0.037110914458137564,True,<1%,0.3098803887270494,5
983,185,0.05,19,-0.01922115129395672,0.11248480934548509,True,<1%,0.3098803887270494,5
984,186,0.0,0,0.0,0.0,True,1–<5%,3.6453051614395986,2
985,186,0.01,0,-0.008128523387410852,-0.007755327340305953,True,1–<5%,3.6453051614395986,2
986,186,0.01,1,-0.0005717076533631824,-0.013430341942153904,True,1–<5%,3.6453051614395986,2
987,186,0.01,2,-0.003527874736190708,-0.01137520476666813,True,1–<5%,3.6453051614395986,2
988,186,0.01,3,-0.018736628252188275,-0.020442488605757623,True,1–<5%,3.6453051614395986,2
989,186,0.01,4,-0.005431939894575355,-0.006493044372320982,True,1–<5%,3.6453051614395986,2
990,186,0.01,5,0.0037519820087014146,-0.001812849160519382,True,1–<5%,3.6453051614395986,2
991,186,0.01,6,-0.004289234979655967,-0.014300950257119492,True,1–<5%,3.6453051614395986,2
992,186,0.01,7,0.01905608040152855,-0.001491090874963941,True,1–<5%,3.6453051614395986,2
993,186,0.01,8,0.0018211326198614938,-0.025014042424449996,True,1–<5%,3.6453051614395986,2
994,186,0.01,9,0.018730442271117892,0.002487335862295894,True,1–<5%,3.6453051614395986,2
995,186,0.01,10,0.01926729163030551,0.006875332275633481,True,1–<5%,3.6453051614395986,2
996,186,0.01,11,-0.0022429096526327165,-0.005614669162376155,True,1–<5%,3.6453051614395986,2
997,186,0.01,12,-0.0041472463899095875,-0.00720949363886511,True,1–<5%,3.6453051614395986,2
998,186,0.01,13,-0.0011836561278099796,0.0003754874146498001,True,1–<5%,3.6453051614395986,2
999,186,0.01,14,-0.0065705082776959115,0.008926684195788327,True,1–<5%,3.6453051614395986,2
1000,186,0.01,15,-0.006727008862692758,-0.007908145145123177,True,1–<5%,3.6453051614395986,2
1001,186,0.01,16,0.007226081999313461,0.0035262376478376045,True,1–<5%,3.6453051614395986,2
1002,186,0.01,17,0.014407047992595914,-0.007544139266476499,True,1–<5%,3.6453051614395986,2
1003,186,0.01,18,0.001179526663066886,0.008949818209793448,True,1–<5%,3.6453051614395986,2
1004,186,0.01,19,-0.011614832519973002,-0.00751427172760342,True,1–<5%,3.6453051614395986,2
1005,186,0.05,0,-0.04064261693705426,-0.03877663670152977,True,1–<5%,3.6453051614395986,2
1006,186,0.05,1,-0.002858538266815912,-0.06715170971076952,True,1–<5%,3.6453051614395986,2
1007,186,0.05,2,-0.01763937368095354,-0.05687602383334065,True,1–<5%,3.6453051614395986,2
1008,186,0.05,3,-0.09368314126094138,-0.10221244302878812,True,1–<5%,3.6453051614395986,2
1009,186,0.05,4,-0.027159699472876775,-0.03246522186160491,True,1–<5%,3.6453051614395986,2
1010,186,0.05,5,0.018759910043507074,-0.00906424580259691,True,1–<5%,3.6453051614395986,2
1011,186,0.05,6,-0.021446174898279838,-0.07150475128559745,True,1–<5%,3.6453051614395986,2
1012,186,0.05,7,0.09528040200764276,-0.007455454374819705,True,1–<5%,3.6453051614395986,2
1013,186,0.05,8,0.00910566309930747,-0.12507021212224997,True,1–<5%,3.6453051614395986,2
1014,186,0.05,9,0.09365221135558946,0.01243667931147947,True,1–<5%,3.6453051614395986,2
1015,186,0.05,10,0.09633645815152755,0.03437666137816741,True,1–<5%,3.6453051614395986,2
1016,186,0.05,11,-0.011214548263163584,-0.028073345811880774,True,1–<5%,3.6453051614395986,2
1017,186,0.05,12,-0.020736231949547938,-0.03604746819432555,True,1–<5%,3.6453051614395986,2
1018,186,0.05,13,-0.005918280639049898,0.0018774370732490006,True,1–<5%,3.6453051614395986,2
1019,186,0.05,14,-0.03285254138847956,0.044633420978941636,True,1–<5%,3.6453051614395986,2
1020,186,0.05,15,-0.03363504431346379,-0.039540725725615886,True,1–<5%,3.6453051614395986,2
1021,186,0.05,16,0.0361304099965673,0.017631188239188023,True,1–<5%,3.6453051614395986,2
1022,186,0.05,17,0.07203523996297957,-0.037720696332382495,True,1–<5%,3.6453051614395986,2
1023,186,0.05,18,0.0058976333153344315,0.04474909104896724,True,1–<5%,3.6453051614395986,2
1024,186,0.05,19,-0.05807416259986501,-0.037571358638017104,True,1–<5%,3.6453051614395986,2
1025,187,0.0,0,0.0,0.0,True,1–<5%,1.538416200759337,2
1026,187,0.01,0,-0.01053113992098993,-0.008618891693602138,True,1–<5%,1.538416200759337,2
1027,187,0.01,1,-0.005786385273530729,-0.014369079297966849,True,1–<5%,1.538416200759337,2
1028,187,0.01,2,-0.009003650660467249,0.013811618332037843,True,1–<5%,1.538416200759337,2
1029,187,0.01,3,0.018075550135503354,0.006436986351280252,True,1–<5%,1.538416200759337,2
1030,187,0.01,4,0.004909858338940947,0.0011740415982559507,True,1–<5%,1.538416200759337,2
1031,187,0.01,5,-1.0097379748596268e-06,0.015961773438120105,True,1–<5%,1.538416200759337,2
1032,187,0.01,6,0.003632847417418471,0.009848006395714795,True,1–<5%,1.538416200759337,2
1033,187,0.01,7,0.0016389525540086711,0.01267857536987939,True,1–<5%,1.538416200759337,2
1034,187,0.01,8,0.013977820104735406,0.0007794699512846783,True,1–<5%,1.538416200759337,2
1035,187,0.01,9,-0.0222655486016698,-0.005484376858196328,True,1–<5%,1.538416200759337,2
1036,187,0.01,10,-0.015560588458804378,0.016974629454370133,True,1–<5%,1.538416200759337,2
1037,187,0.01,11,-0.01822441695661501,-0.006371849664826003,True,1–<5%,1.538416200759337,2
1038,187,0.01,12,0.00438417345633946,-0.004631338982642516,True,1–<5%,1.538416200759337,2
1039,187,0.01,13,0.004235916214093688,0.0020000325002445364,True,1–<5%,1.538416200759337,2
1040,187,0.01,14,-5.330683456227051e-05,0.00545045033883576,True,1–<5%,1.538416200759337,2
1041,187,0.01,15,0.0020669962841591513,0.018064431358665978,True,1–<5%,1.538416200759337,2
1042,187,0.01,16,-0.0037884829632090266,0.0037487802571404246,True,1–<5%,1.538416200759337,2
1043,187,0.01,17,-0.0047190198148885825,-0.013754320540388361,True,1–<5%,1.538416200759337,2
1044,187,0.01,18,-0.006811818249047611,0.006178962223159488,True,1–<5%,1.538416200759337,2
1045,187,0.01,19,-0.006856059575847407,0.008540807123411539,True,1–<5%,1.538416200759337,2
1046,187,0.05,0,-0.052655699604949646,-0.04309445846801069,True,1–<5%,1.538416200759337,2
1047,187,0.05,1,-0.028931926367653644,-0.07184539648983425,True,1–<5%,1.538416200759337,2
1048,187,0.05,2,-0.04501825330233625,0.06905809166018921,True,1–<5%,1.538416200759337,2
1049,187,0.05,3,0.09037775067751679,0.03218493175640126,True,1–<5%,1.538416200759337,2
1050,187,0.05,4,0.02454929169470474,0.005870207991279754,True,1–<5%,1.538416200759337,2
1051,187,0.05,5,-5.048689874298134e-06,0.07980886719060053,True,1–<5%,1.538416200759337,2
1052,187,0.05,6,0.018164237087092357,0.049240031978573975,True,1–<5%,1.538416200759337,2
1053,187,0.05,7,0.008194762770043355,0.06339287684939696,True,1–<5%,1.538416200759337,2
1054,187,0.05,8,0.06988910052367703,0.0038973497564233914,True,1–<5%,1.538416200759337,2
1055,187,0.05,9,-0.11132774300834901,-0.027421884290981642,True,1–<5%,1.538416200759337,2
1056,187,0.05,10,-0.0778029422940219,0.08487314727185066,True,1–<5%,1.538416200759337,2
1057,187,0.05,11,-0.09112208478307506,-0.031859248324130014,True,1–<5%,1.538416200759337,2
1058,187,0.05,12,0.0219208672816973,-0.02315669491321258,True,1–<5%,1.538416200759337,2
1059,187,0.05,13,0.02117958107046844,0.010000162501222683,True,1–<5%,1.538416200759337,2
1060,187,0.05,14,-0.00026653417281135254,0.0272522516941788,True,1–<5%,1.538416200759337,2
1061,187,0.05,15,0.010334981420795756,0.09032215679332989,True,1–<5%,1.538416200759337,2
1062,187,0.05,16,-0.018942414816045135,0.018743901285702122,True,1–<5%,1.538416200759337,2
1063,187,0.05,17,-0.02359509907444291,-0.06877160270194181,True,1–<5%,1.538416200759337,2
1064,187,0.05,18,-0.03405909124523806,0.03089481111579744,True,1–<5%,1.538416200759337,2
1065,187,0.05,19,-0.03428029787923704,0.0427040356170577,True,1–<5%,1.538416200759337,2
1066,236,0.0,0,0.0,0.0,True,≥10%,11.087489028914106,1
1067,236,0.01,0,0.000511248043126048,0.010288089079501614,True,≥10%,11.087489028914106,1
1068,236,0.01,1,-0.001565699986344012,0.00133514580626761,True,≥10%,11.087489028914106,1
1069,236,0.01,2,0.009762519238813818,-0.0012985390087854839,True,≥10%,11.087489028914106,1
1070,236,0.01,3,0.008323210665842197,-0.008761981250996696,True,≥10%,11.087489028914106,1
1071,236,0.01,4,0.02356547967281049,0.003531888232151823,True,≥10%,11.087489028914106,1
1072,236,0.01,5,0.025661958498070153,-0.011941031415929953,True,≥10%,11.087489028914106,1
1073,236,0.01,6,0.005866390383875808,0.00219867085016418,True,≥10%,11.087489028914106,1
1074,236,0.01,7,0.005991428725463409,0.0037576501410906335,True,≥10%,11.087489028914106,1
1075,236,0.01,8,0.017941591771191395,0.004826443778120375,True,≥10%,11.087489028914106,1
1076,236,0.01,9,-0.0023388051495586257,0.016681692646111274,True,≥10%,11.087489028914106,1
1077,236,0.01,10,0.006522158279705252,-0.011848219961688708,True,≥10%,11.087489028914106,1
1078,236,0.01,11,-0.006948184954825849,-0.0018434793390960129,True,≥10%,11.087489028914106,1
1079,236,0.01,12,-0.009518024475508627,0.013640072895858186,True,≥10%,11.087489028914106,1
1080,236,0.01,13,-0.008751960703920838,-0.0047918195504421885,True,≥10%,11.087489028914106,1
1081,236,0.01,14,0.0005626808494910515,0.009184446349390358,True,≥10%,11.087489028914106,1
1082,236,0.01,15,-0.013248202260000556,0.02015677525946385,True,≥10%,11.087489028914106,1
1083,236,0.01,16,-0.007303654013092435,-0.0032693416358397327,True,≥10%,11.087489028914106,1
1084,236,0.01,17,0.0045620522007965994,0.009292036364760567,True,≥10%,11.087489028914106,1
1085,236,0.01,18,-0.011611661391448995,0.016834130227333856,True,≥10%,11.087489028914106,1
1086,236,0.01,19,-0.013441247065239305,-0.0022908624076312515,True,≥10%,11.087489028914106,1
1087,236,0.05,0,0.00255624021563024,0.051440445397508076,True,≥10%,11.087489028914106,1
1088,236,0.05,1,-0.00782849993172006,0.00667572903133805,True,≥10%,11.087489028914106,1
1089,236,0.05,2,0.048812596194069094,-0.0064926950439274204,True,≥10%,11.087489028914106,1
1090,236,0.05,3,0.041616053329210985,-0.04380990625498349,True,≥10%,11.087489028914106,1
1091,236,0.05,4,0.11782739836405245,0.017659441160759116,True,≥10%,11.087489028914106,1
1092,236,0.05,5,0.12830979249035077,-0.05970515707964977,True,≥10%,11.087489028914106,1
1093,236,0.05,6,0.02933195191937904,0.0109933542508209,True,≥10%,11.087489028914106,1
1094,236,0.05,7,0.029957143627317048,0.018788250705453167,True,≥10%,11.087489028914106,1
1095,236,0.05,8,0.08970795885595698,0.024132218890601877,True,≥10%,11.087489028914106,1
1096,236,0.05,9,-0.01169402574779313,0.08340846323055637,True,≥10%,11.087489028914106,1
1097,236,0.05,10,0.03261079139852626,-0.05924109980844355,True,≥10%,11.087489028914106,1
1098,236,0.05,11,-0.034740924774129246,-0.009217396695480063,True,≥10%,11.087489028914106,1
1099,236,0.05,12,-0.04759012237754314,0.06820036447929094,True,≥10%,11.087489028914106,1
1100,236,0.05,13,-0.043759803519604186,-0.023959097752210945,True,≥10%,11.087489028914106,1
1101,236,0.05,14,0.0028134042474552575,0.045922231746951786,True,≥10%,11.087489028914106,1
1102,236,0.05,15,-0.06624101130000279,0.10078387629731927,True,≥10%,11.087489028914106,1
1103,236,0.05,16,-0.036518270065462176,-0.016346708179198664,True,≥10%,11.087489028914106,1
1104,236,0.05,17,0.022810261003982996,0.04646018182380284,True,≥10%,11.087489028914106,1
1105,236,0.05,18,-0.05805830695724498,0.08417065113666929,True,≥10%,11.087489028914106,1
1106,236,0.05,19,-0.06720623532619653,-0.011454312038156257,True,≥10%,11.087489028914106,1
1107,246,0.0,0,0.0,0.0,True,≥10%,24.00968775397882,1
1108,246,0.01,0,-0.001969966884820338,-0.021100308327197698,True,≥10%,24.00968775397882,1
1109,246,0.01,1,-0.0017520595567088676,0.00148999712641577,True,≥10%,24.00968775397882,1
1110,246,0.01,2,0.02962364165563766,-0.01919705039841195,True,≥10%,24.00968775397882,1
1111,246,0.01,3,0.004439425041717853,0.0007212275563118794,True,≥10%,24.00968775397882,1
1112,246,0.01,4,-0.018689047050692537,0.009558085161017641,True,≥10%,24.00968775397882,1
1113,246,0.01,5,-0.004627720248488311,0.012795869757581051,True,≥10%,24.00968775397882,1
1114,246,0.01,6,0.010647259191313754,0.0022720965027134975,True,≥10%,24.00968775397882,1
1115,246,0.01,7,0.013597167006490564,0.00868843571459228,True,≥10%,24.00968775397882,1
1116,246,0.01,8,0.011088123774938894,0.0034515351162558282,True,≥10%,24.00968775397882,1
1117,246,0.01,9,0.0051116570694828035,0.0017214900958281993,True,≥10%,24.00968775397882,1
1118,246,0.01,10,0.006188377001428081,-0.007863217501471035,True,≥10%,24.00968775397882,1
1119,246,0.01,11,-0.005313052363456658,0.015341354551273641,True,≥10%,24.00968775397882,1
1120,246,0.01,12,-0.01934906922353148,-0.004018316178337113,True,≥10%,24.00968775397882,1
1121,246,0.01,13,-0.01793175382168282,0.012346291658953387,True,≥10%,24.00968775397882,1
1122,246,0.01,14,0.0019394001562831437,0.001559796549121656,True,≥10%,24.00968775397882,1
1123,246,0.01,15,0.006183811676059525,0.015602112412754063,True,≥10%,24.00968775397882,1
1124,246,0.01,16,-0.001516574852308788,0.0024074213656002717,True,≥10%,24.00968775397882,1
1125,246,0.01,17,0.005144034403906269,0.01396723767903078,True,≥10%,24.00968775397882,1
1126,246,0.01,18,-0.01239966301590574,0.008318982555805437,True,≥10%,24.00968775397882,1
1127,246,0.01,19,-0.008337013252683267,-0.0018975396619521445,True,≥10%,24.00968775397882,1
1128,246,0.05,0,-0.009849834424101691,-0.10550154163598849,True,≥10%,24.00968775397882,1
1129,246,0.05,1,-0.008760297783544339,0.00744998563207885,True,≥10%,24.00968775397882,1
1130,246,0.05,2,0.1481182082781883,-0.09598525199205976,True,≥10%,24.00968775397882,1
1131,246,0.05,3,0.022197125208589262,0.0036061377815593976,True,≥10%,24.00968775397882,1
1132,246,0.05,4,-0.09344523525346268,0.04779042580508821,True,≥10%,24.00968775397882,1
1133,246,0.05,5,-0.023138601242441555,0.06397934878790526,True,≥10%,24.00968775397882,1
1134,246,0.05,6,0.05323629595656877,0.011360482513567487,True,≥10%,24.00968775397882,1
1135,246,0.05,7,0.06798583503245281,0.0434421785729614,True,≥10%,24.00968775397882,1
1136,246,0.05,8,0.055440618874694474,0.017257675581279143,True,≥10%,24.00968775397882,1
1137,246,0.05,9,0.025558285347414018,0.008607450479140997,True,≥10%,24.00968775397882,1
1138,246,0.05,10,0.0309418850071404,-0.03931608750735518,True,≥10%,24.00968775397882,1
1139,246,0.05,11,-0.026565261817283293,0.07670677275636821,True,≥10%,24.00968775397882,1
1140,246,0.05,12,-0.09674534611765741,-0.02009158089168557,True,≥10%,24.00968775397882,1
1141,246,0.05,13,-0.0896587691084141,0.06173145829476694,True,≥10%,24.00968775397882,1
1142,246,0.05,14,0.00969700078141572,0.007798982745608279,True,≥10%,24.00968775397882,1
1143,246,0.05,15,0.030919058380297626,0.07801056206377033,True,≥10%,24.00968775397882,1
1144,246,0.05,16,-0.00758287426154394,0.01203710682800136,True,≥10%,24.00968775397882,1
1145,246,0.05,17,0.025720172019531348,0.0698361883951539,True,≥10%,24.00968775397882,1
1146,246,0.05,18,-0.0619983150795287,0.04159491277902719,True,≥10%,24.00968775397882,1
1147,246,0.05,19,-0.04168506626341634,-0.009487698309760723,True,≥10%,24.00968775397882,1
1148,248,0.0,0,0.0,0.0,True,≥10%,10.516737965501994,1
1149,248,0.01,0,-0.022790129980181165,-0.003443046696865618,True,≥10%,10.516737965501994,1
1150,248,0.01,1,-0.00492994396957138,0.004714284822125165,True,≥10%,10.516737965501994,1
1151,248,0.01,2,0.0046958450033458814,-0.010262550155475154,True,≥10%,10.516737965501994,1
1152,248,0.01,3,-0.007189587591060962,0.008159264243386194,True,≥10%,10.516737965501994,1
1153,248,0.01,4,0.006764544140936483,-0.022474979089964844,True,≥10%,10.516737965501994,1
1154,248,0.01,5,-0.004257595382608018,-0.011197579593908187,True,≥10%,10.516737965501994,1
1155,248,0.01,6,-0.006604190035052245,0.0077172002742758395,True,≥10%,10.516737965501994,1
1156,248,0.01,7,0.004084024668317371,0.005930150922505656,True,≥10%,10.516737965501994,1
1157,248,0.01,8,0.0014305138900265755,0.010035933578157524,True,≥10%,10.516737965501994,1
1158,248,0.01,9,0.008985077510822734,-0.004280559348582243,True,≥10%,10.516737965501994,1
1159,248,0.01,10,0.004590943067175809,0.011809777918825306,True,≥10%,10.516737965501994,1
1160,248,0.01,11,-0.009567923554970378,0.0070093673522409715,True,≥10%,10.516737965501994,1
1161,248,0.01,12,-0.00415885246262289,0.018948519910064278,True,≥10%,10.516737965501994,1
1162,248,0.01,13,0.0006547599658314342,-0.004494940524272615,True,≥10%,10.516737965501994,1
1163,248,0.01,14,-0.002105856495402714,0.003595432124368261,True,≥10%,10.516737965501994,1
1164,248,0.01,15,0.02178887970674431,0.007629139475232205,True,≥10%,10.516737965501994,1
1165,248,0.01,16,-0.007530260136038381,-0.006969131010433992,True,≥10%,10.516737965501994,1
1166,248,0.01,17,0.012985055658756288,0.004493778643305242,True,≥10%,10.516737965501994,1
1167,248,0.01,18,-0.019600545319324977,-0.0031008884872519723,True,≥10%,10.516737965501994,1
1168,248,0.01,19,0.028667808520429158,0.0015011508557021792,True,≥10%,10.516737965501994,1
1169,248,0.05,0,-0.11395064990090582,-0.01721523348432809,True,≥10%,10.516737965501994,1
1170,248,0.05,1,-0.024649719847856896,0.02357142411062582,True,≥10%,10.516737965501994,1
1171,248,0.05,2,0.02347922501672941,-0.05131275077737577,True,≥10%,10.516737965501994,1
1172,248,0.05,3,-0.035947937955304814,0.04079632121693097,True,≥10%,10.516737965501994,1
1173,248,0.05,4,0.03382272070468242,-0.11237489544982422,True,≥10%,10.516737965501994,1
1174,248,0.05,5,-0.021287976913040088,-0.055987897969540935,True,≥10%,10.516737965501994,1
1175,248,0.05,6,-0.03302095017526123,0.0385860013713792,True,≥10%,10.516737965501994,1
1176,248,0.05,7,0.020420123341586858,0.02965075461252828,True,≥10%,10.516737965501994,1
1177,248,0.05,8,0.007152569450132877,0.05017966789078762,True,≥10%,10.516737965501994,1
1178,248,0.05,9,0.044925387554113676,-0.021402796742911217,True,≥10%,10.516737965501994,1
1179,248,0.05,10,0.022954715335879047,0.05904888959412653,True,≥10%,10.516737965501994,1
1180,248,0.05,11,-0.04783961777485189,0.03504683676120486,True,≥10%,10.516737965501994,1
1181,248,0.05,12,-0.02079426231311445,0.0947425995503214,True,≥10%,10.516737965501994,1
1182,248,0.05,13,0.003273799829157171,-0.022474702621363075,True,≥10%,10.516737965501994,1
1183,248,0.05,14,-0.010529282477013572,0.017977160621841303,True,≥10%,10.516737965501994,1
1184,248,0.05,15,0.10894439853372156,0.038145697376161025,True,≥10%,10.516737965501994,1
1185,248,0.05,16,-0.0376513006801919,-0.03484565505216996,True,≥10%,10.516737965501994,1
1186,248,0.05,17,0.06492527829378145,0.02246889321652621,True,≥10%,10.516737965501994,1
1187,248,0.05,18,-0.09800272659662489,-0.015504442436259862,True,≥10%,10.516737965501994,1
1188,248,0.05,19,0.14333904260214578,0.007505754278510896,True,≥10%,10.516737965501994,1
1189,250,0.0,0,0.0,0.0,True,≥10%,14.666478366294596,1
1190,250,0.01,0,0.005730346767851128,0.007425312141090607,True,≥10%,14.666478366294596,1
1191,250,0.01,1,0.0025507127275835794,0.010006159992524091,True,≥10%,14.666478366294596,1
1192,250,0.01,2,-0.01018118807368818,-0.00584465877112592,True,≥10%,14.666478366294596,1
1193,250,0.01,3,0.013738627646715231,-0.006878024453725152,True,≥10%,14.666478366294596,1
1194,250,0.01,4,0.018904690266357358,-0.0007843580013061707,True,≥10%,14.666478366294596,1
1195,250,0.01,5,0.004235097023191528,0.006413136728603771,True,≥10%,14.666478366294596,1
1196,250,0.01,6,0.026371110585636712,-0.006930567814880801,True,≥10%,14.666478366294596,1
1197,250,0.01,7,-0.013181362959330803,0.012368753719212467,True,≥10%,14.666478366294596,1
1198,250,0.01,8,-0.00042579939915314037,0.0034159338377517247,True,≥10%,14.666478366294596,1
1199,250,0.01,9,-0.008582109420841023,-0.014584718893242117,True,≥10%,14.666478366294596,1
1200,250,0.01,10,0.002172291915098108,-0.007175792720787764,True,≥10%,14.666478366294596,1
1201,250,0.01,11,0.024601318532656048,-0.012323321303906162,True,≥10%,14.666478366294596,1
1202,250,0.01,12,-0.0027321892871187033,-0.013935359429847714,True,≥10%,14.666478366294596,1
1203,250,0.01,13,0.013353581903842664,0.0041408380049935516,True,≥10%,14.666478366294596,1
1204,250,0.01,14,-0.0028484647839226254,-0.0015228032089881175,True,≥10%,14.666478366294596,1
1205,250,0.01,15,-0.023168875180363875,0.0008985085010449388,True,≥10%,14.666478366294596,1
1206,250,0.01,16,0.004703227931816832,-0.002919930677555469,True,≥10%,14.666478366294596,1
1207,250,0.01,17,0.002735610051616303,-0.0035930818911417617,True,≥10%,14.666478366294596,1
1208,250,0.01,18,0.015155847795116988,0.0067824762340559334,True,≥10%,14.666478366294596,1
1209,250,0.01,19,0.002475041819314665,0.00414211594086009,True,≥10%,14.666478366294596,1
1210,250,0.05,0,0.02865173383925564,0.03712656070545303,True,≥10%,14.666478366294596,1
1211,250,0.05,1,0.012753563637917898,0.050030799962620456,True,≥10%,14.666478366294596,1
1212,250,0.05,2,-0.0509059403684409,-0.029223293855629603,True,≥10%,14.666478366294596,1
1213,250,0.05,3,0.06869313823357616,-0.03439012226862576,True,≥10%,14.666478366294596,1
1214,250,0.05,4,0.0945234513317868,-0.003921790006530854,True,≥10%,14.666478366294596,1
1215,250,0.05,5,0.02117548511595764,0.03206568364301886,True,≥10%,14.666478366294596,1
1216,250,0.05,6,0.13185555292818357,-0.03465283907440401,True,≥10%,14.666478366294596,1
1217,250,0.05,7,-0.06590681479665401,0.06184376859606233,True,≥10%,14.666478366294596,1
1218,250,0.05,8,-0.002128996995765702,0.017079669188758622,True,≥10%,14.666478366294596,1
1219,250,0.05,9,-0.04291054710420512,-0.07292359446621059,True,≥10%,14.666478366294596,1
1220,250,0.05,10,0.010861459575490541,-0.03587896360393882,True,≥10%,14.666478366294596,1
1221,250,0.05,11,0.12300659266328025,-0.06161660651953082,True,≥10%,14.666478366294596,1
1222,250,0.05,12,-0.013660946435593516,-0.06967679714923856,True,≥10%,14.666478366294596,1
1223,250,0.05,13,0.06676790951921333,0.02070419002496776,True,≥10%,14.666478366294596,1
1224,250,0.05,14,-0.014242323919613126,-0.007614016044940587,True,≥10%,14.666478366294596,1
1225,250,0.05,15,-0.11584437590181938,0.004492542505224694,True,≥10%,14.666478366294596,1
1226,250,0.05,16,0.02351613965908416,-0.014599653387777346,True,≥10%,14.666478366294596,1
1227,250,0.05,17,0.013678050258081515,-0.01796540945570881,True,≥10%,14.666478366294596,1
1228,250,0.05,18,0.07577923897558494,0.033912381170279664,True,≥10%,14.666478366294596,1
1229,250,0.05,19,0.012375209096573326,0.020710579704300455,True,≥10%,14.666478366294596,1
1230,281,0.0,0,0.0,0.0,True,1–<5%,4.577241545305448,2
1231,281,0.01,0,-0.018869373713369123,-0.007512888495940035,True,1–<5%,4.577241545305448,2
1232,281,0.01,1,0.0010822867146591318,0.0010968454889553761,True,1–<5%,4.577241545305448,2
1233,281,0.01,2,-0.005488488271873755,0.005622575480706691,True,1–<5%,4.577241545305448,2
1234,281,0.01,3,0.00685891648664328,-0.004791690984002651,True,1–<5%,4.577241545305448,2
1235,281,0.01,4,0.013083876122118204,-0.006897570480027343,True,1–<5%,4.577241545305448,2
1236,281,0.01,5,-0.005036603888195744,0.003536713389429501,True,1–<5%,4.577241545305448,2
1237,281,0.01,6,0.005486632155158405,8.494461741169099e-06,True,1–<5%,4.577241545305448,2
1238,281,0.01,7,0.003323375494441444,-0.005494712062533066,True,1–<5%,4.577241545305448,2
1239,281,0.01,8,0.011833329215173858,-0.00678510920876827,True,1–<5%,4.577241545305448,2
1240,281,0.01,9,-0.0019599458825850843,0.011061635699889952,True,1–<5%,4.577241545305448,2
1241,281,0.01,10,0.010043164651245584,0.006476749207947719,True,1–<5%,4.577241545305448,2
1242,281,0.01,11,0.002749849422773667,0.015398283056174578,True,1–<5%,4.577241545305448,2
1243,281,0.01,12,0.004667518069838423,-0.003854339488320693,True,1–<5%,4.577241545305448,2
1244,281,0.01,13,-0.0001434384139042907,0.004627829789554184,True,1–<5%,4.577241545305448,2
1245,281,0.01,14,-0.003300923239937868,-0.021660203653761676,True,1–<5%,4.577241545305448,2
